playlist,description,track_id,title,release,plays,album,artist1,artist2,artist3,artist_id,popularity_track,genre1,genre2,genre3,artist_followers,explicit,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Global Top 50,Your daily update of the most played tracks right now.,3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,2020-07-31,74807061,Más Negro Que Rojo,Boza,,,2NfSBtmWe7oPw1EmetJVso,93,,,,178621,0,186133,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,4
Global Top 50,Your daily update of the most played tracks right now.,1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,2020-07-03,357547044,Shoot For The Stars Aim For The Moon,Pop Smoke,,,0eDvMgVFoNV3TpwtrVCoTj,96,brooklyn drill,,,3476796,1,160000,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,4
Global Top 50,Your daily update of the most played tracks right now.,1xK1Gg9SxG8fy2Ya373oqb,Bandido,2020-12-10,36609005,Bandido,Myke Towers,Juhn,,7iK8PXO48WeuP03g8YR51W,90,trap latino,,,4019286,0,232853,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,4
Global Top 50,Your daily update of the most played tracks right now.,1HbA4N1MiOsPthALesGFR1,Monster (Shawn Mendes & Justin Bieber),2020-12-04,146591945,Wonder,Shawn Mendes,Justin Bieber,,7n2wHs1TKAczGzO7Dd2rGr,84,canadian pop,dance pop,pop,30819118,0,178994,0.64,0.392,2,-7.246,0,0.0574,0.0593,0.0,0.0839,0.502,145.838,4
Global Top 50,Your daily update of the most played tracks right now.,45bE4HXI0AwGZXfZtMp8JR,you broke me first,2020-04-17,410404178,you broke me first,Tate McRae,,,45dkTj5sMRSjrmBSBeiHym,95,dance pop,electropop,pop,1063090,0,169266,0.642,0.374,4,-9.386,1,0.0545,0.786,0.0,0.0906,0.0799,124.099,4
Global Top 50,Your daily update of the most played tracks right now.,1yoMvmasuxZfqHEipJhRbp,Hawái,2020-08-21,527552873,PAPI JUANCHO,Maluma,,,1r4hJ1h58CWwUQe3MxPuau,90,reggaeton,reggaeton colombiano,,23054466,0,199112,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,4
Global Top 50,Your daily update of the most played tracks right now.,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,2019-12-13,991307097,Fine Line,Harry Styles,,,6KImCVD70vtIoJWnq6nGn3,94,pop,post-teen pop,,11839952,0,174000,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4
Global Top 50,Your daily update of the most played tracks right now.,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),2020-07-03,412477213,Head & Heart (feat. MNEK),Joel Corry,MNEK,,6DgP9otnZw5z6daOntINxp,94,dance pop,house,pop dance,137083,0,166028,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4
Global Top 50,Your daily update of the most played tracks right now.,6zFMeegAMYQo0mt8rXtrli,HOLIDAY,2020-11-13,126024879,HOLIDAY,Lil Nas X,,,7jVv8c5Fj3E9VhNjxT4snq,95,country rap,lgbtq+ hip hop,pop rap,3918045,1,154998,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,4
Global Top 50,Your daily update of the most played tracks right now.,6f3Slt0GbA2bPZlz0aIFXN,The Business,2020-09-16,114912892,The Business,Tiësto,,,2o5jDhtHVPhrJdv3cEQ99Z,93,big room,brostep,dance pop,5296865,0,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
Global Top 50,Your daily update of the most played tracks right now.,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,2020-12-21,43734807,Afterglow,Ed Sheeran,,,6eUKZXaKkcviH0Ku9w2n3V,92,pop,uk pop,,74512339,0,185487,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4
Global Top 50,Your daily update of the most played tracks right now.,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),2020-08-07,620401381,WAP (feat. Megan Thee Stallion),Cardi B,Megan Thee Stallion,,4kYSro6naA4h99UJvo89HB,95,dance pop,pop,pop rap,13939922,1,187541,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,4
Global Top 50,Your daily update of the most played tracks right now.,3Uo7WG0vmLQ07WB4BDwy7D,willow,2020-12-10,84920995,evermore,Taylor Swift,,,06HL4z0CvFAxyc27GXpf02,84,dance pop,pop,,35481046,0,214707,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,4
Global Top 50,Your daily update of the most played tracks right now.,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),2020-10-16,242300096,Lonely (with benny blanco),Justin Bieber,benny blanco,,1uNFoZAHBGtllmzznpCI3s,95,canadian pop,pop,post-teen pop,41222799,1,149297,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,4
Global Top 50,Your daily update of the most played tracks right now.,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),2020-11-27,116126824,Plastic Hearts,Miley Cyrus,Dua Lipa,,5YGY8feqx7naU7z4HrwZM6,86,dance pop,pop,pop dance,13767139,0,169333,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,4
Global Top 50,Your daily update of the most played tracks right now.,4loQgPwJHocL3dFwLfjb1J,Reloj,2020-11-13,112029771,Afrodisíaco,Rauw Alejandro,Anuel AA,,1mcTU81TzQhprhouKaTkpq,84,puerto rican pop,trap latino,,3366391,1,231595,0.823,0.537,8,-2.627,1,0.211,0.176,3.75e-06,0.124,0.608,175.965,4
Global Top 50,Your daily update of the most played tracks right now.,20McUFi8KCIVdNDLrkTDuZ,Goosebumps,2020-06-12,115988971,Goosebumps,HVME,,,2o08sCWF5yyo2G4DCiT7T9,92,,,,15417,1,163208,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,4
Global Top 50,Your daily update of the most played tracks right now.,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),2020-04-17,952970540,BLAME IT ON BABY,DaBaby,Roddy Ricch,,4r63FhuTkUYltbVAg5TQnk,95,north carolina hip hop,rap,,5473383,1,181733,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,4
Global Top 50,Your daily update of the most played tracks right now.,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),2020-07-03,454215464,Shoot For The Stars Aim For The Moon,Pop Smoke,Lil Baby,DaBaby,0eDvMgVFoNV3TpwtrVCoTj,94,brooklyn drill,,,3476796,1,190476,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,4
Global Top 50,Your daily update of the most played tracks right now.,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,2019-05-17,1703110245,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,,,4GNC7GD6oZMSxPGyXy4MNB,92,pop,uk pop,,6477789,0,182161,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4
Global Top 50,Your daily update of the most played tracks right now.,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix,2020-11-20,1126867160,While The World Was Burning,SAINt JHN,Imanbek,,0H39MdGGX6dbnnQPt6NQkZ,78,melodic rap,rap,,624026,1,176867,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,4
Global Top 50,Your daily update of the most played tracks right now.,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,2019-05-10,2033552014,Dance Monkey,Tones And I,,,2NjfBq1NflQcKSeiDooVjY,73,australian pop,pop,,2518633,0,209755,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,4
Global Top 50,Your daily update of the most played tracks right now.,7uoFMmxln0GPXQ0AcCBXRq,Snowman,2018-11-01,155651677,Everyday Is Christmas (Deluxe Edition),Sia,,,5WUlDfRSoLAfcVSX1WnrxN,93,australian dance,australian pop,dance pop,18294866,0,165907,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3
Global Top 50,Your daily update of the most played tracks right now.,7ndTONDDRFGiPnnhOzOXxq,La Nota,2020-10-08,157183980,La Nota,Manuel Turizo,Rauw Alejandro,Myke Towers,0tmwSHipWxN12fsoLcFU3B,94,colombian pop,latin,latin pop,6675030,0,216107,0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,4
Global Top 50,Your daily update of the most played tracks right now.,5QO79kh1waicV47BqGRL3g,Save Your Tears,2020-03-20,138307734,After Hours,The Weeknd,,,1Xyo4u8uXC1ZmMpatF05PJ,85,canadian contemporary r&b,canadian pop,pop,27448629,1,215627,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4
Global Top 50,Your daily update of the most played tracks right now.,6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),2020-10-30,87618459,Paradise,MEDUZA,Dermot Kennedy,,0xRXCcSX89eobfrshSVdyu,92,edm,pop dance,pop house,359692,0,167903,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4
Global Top 50,Your daily update of the most played tracks right now.,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,2020-03-27,1273571127,Future Nostalgia,Dua Lipa,,,6M2wZ9GZgrQXHCFfjv46we,87,dance pop,pop,pop dance,21976970,0,183290,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
Global Top 50,Your daily update of the most played tracks right now.,21N4Buj4xsyLb218lYle61,Chica Ideal,2020-10-16,123101124,Chica Ideal,Sebastian Yatra,Guaynaa,,07YUOmWljBTXwIseAUd9TW,93,colombian pop,latin,latin pop,14217737,0,183240,0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,4
Global Top 50,Your daily update of the most played tracks right now.,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,2013-04-19,740714298,I Love You.,The Neighbourhood,,,77SW9BnxLY8rJ0RciFqkHh,91,modern alternative rock,modern rock,pop,5198890,0,240400,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
Global Top 50,Your daily update of the most played tracks right now.,35UUpTmrcFXNIVIN26ujXl,Relación - Remix,2020-09-04,261668327,Relación (Remix),Sech,Daddy Yankee,J Balvin,77ziqFxp5gaInVrF2lj4ht,94,latin,panamanian pop,reggaeton,6806517,0,247308,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,4
Global Top 50,Your daily update of the most played tracks right now.,7D7EH7MGyNHWSkqrszerI1,BEBÉ,2020-11-25,54857869,BEBÉ,Camilo,El Alfa,,28gNT5KBp7IjEOQoevXf9N,91,colombian pop,latin,reggaeton colombiano,5991238,0,198707,0.862,0.72,4,-4.048,1,0.0379,0.487,1.19e-06,0.0604,0.965,129.972,4
Global Top 50,Your daily update of the most played tracks right now.,4xqrdfXkTW4T0RauPLv3WA,Heather,2020-03-20,374521587,Kid Krow,Conan Gray,,,4Uc8Dsxct0oMqx0P6i60ea,93,bedroom pop,electropop,indie pop,2483553,0,198040,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3
Global Top 50,Your daily update of the most played tracks right now.,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,2019-11-22,762124865,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,,,4GNC7GD6oZMSxPGyXy4MNB,87,pop,uk pop,,6477789,0,215107,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4
Global Top 50,Your daily update of the most played tracks right now.,15OjBeqNX3bShsGYQbteRv,La Tóxica,2020-07-24,223373877,La Tóxica,Farruko,,,329e4yvIujISKGKz1BZZbO,93,latin,latin hip hop,reggaeton,8986669,0,180520,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,4
